realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat
149.8608936,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,0,2.415323544,0.284852294,226.5797909,5.019975715,628.9123664,13.70247473,12.52819,41.89102
184.4621607,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,94,1,3.570697401,0.510770855,629.4401759,13.94552614,1414.470917,30.81788979,12.45954,41.90478
110.5837795,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,9,94,1,4.12389083,1.285179034,297.2133321,6.584893135,835.4981983,18.20347883,12.46684,41.87483
173.9415052,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,1.973934925,1.109733429,283.1352731,6.272987495,752.2210294,16.38907135,12.50523,41.9185
97.95899282,Private room,FALSE,TRUE,2,TRUE,0,0,10,100,1,3.40217023,0.659779684,179.542409,3.977841667,517.6118996,11.27750757,12.52292,41.92732
131.6250906,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,1.843861509,1.37733418,357.2697466,7.915469622,911.8921834,19.86791844,12.497,41.917
168.3304889,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,0.441667315,0.29956933,401.9199318,8.90471427,1071.374041,23.34264122,12.506,41.90369
230.5192528,Private room,FALSE,TRUE,2,FALSE,0,1,9,83,1,0.328830371,0.376268553,426.3198697,9.44530571,1136.617591,24.76413988,12.505,41.903
138.1712763,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,93,1,2.007428371,0.263655839,354.5360506,7.854903376,824.1520818,17.95627448,12.50877,41.88347
139.5740303,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,4.28499607,2.100392246,311.3503721,6.898105523,818.290133,17.82855684,12.458,41.881
176.2794286,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,9,89,3,2.798178351,1.682576809,687.6689357,15.23561013,1898.995797,41.37451147,12.46941,41.89516
194.7490239,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,91,1,3.123927921,0.369214896,232.0869675,5.141989654,625.8946362,13.63672571,12.517,41.875
125.5464896,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,92,1,5.273399174,0.506044036,140.4768081,3.11232596,409.8843646,8.93038593,12.54221,41.86397
286.8632081,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,94,1,2.580055497,1.559942836,699.4322506,15.49623159,1991.731817,43.39500438,12.473,41.893
126.7154513,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,1.451241802,0.907211942,295.2624316,6.54167007,772.732636,16.8359695,12.5178,41.8949
163.8884343,Private room,FALSE,TRUE,3,FALSE,0,1,10,94,1,0.80818373,0.546100653,491.7994227,10.89603424,1338.792379,29.16903805,12.497,41.907
133.7292217,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,2,3.178920495,0.322342669,212.3150584,4.703934244,622.033664,13.55260449,12.52448,41.87757
76.21630468,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,5.363463224,1.775794144,208.2429579,4.613715052,581.3519331,12.66624827,12.45991,41.8644
149.8608936,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,87,2,2.451317188,0.71371994,317.3225393,7.030421534,762.4637742,16.61223591,12.50673,41.87906
103.8038015,Private room,FALSE,TRUE,2,FALSE,0,1,9,94,1,1.959473381,0.814757906,479.3625828,10.62049054,904.2190199,19.70073882,12.4983,41.88348
94.45210764,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,79,1,6.241871303,0.090927767,113.2669031,2.509478451,327.0339909,7.125277282,12.569,41.875
103.8038015,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,3.744436008,1.508269706,478.2979339,10.59690277,1063.17832,23.16407634,12.45776,41.89526
196.151778,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,100,2,3.605165648,0.488167728,172.9600796,3.832007241,529.6927487,11.54071997,12.52347,41.92919
184.4621607,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,94,2,3.415794704,0.825851156,225.1082811,4.987373763,587.5479249,12.8012439,12.51421,41.87145
103.8038015,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,92,1,9.281781104,1.374408588,85.0512742,1.884348685,234.6345634,5.112117915,12.57187,41.8355
265.12052,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,100,2,4.120049663,0.132514946,177.5569221,3.933852325,506.6826181,11.03938504,12.52801,41.86917
213.2186192,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,1,3.379354717,1.008405388,619.5134646,13.72559545,1282.02487,27.93221174,12.46153,41.90055
247.8198864,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,89,2,3.109931076,1.783685291,533.0083767,11.80903688,2257.349554,49.18217047,12.46814,41.88928
164.1222266,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,1.906865,0.124419831,341.1196376,7.557656798,830.0282113,18.08430108,12.511,41.885
245.4819629,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,92,0,2.50788212,1.392615099,919.640239,20.37503719,2445.403637,53.27941272,12.47258,41.89658
383.8870315,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,95,2,2.179507127,1.071904509,1723.196221,38.1781762,2202.220906,47.98105098,12.47623,41.8982
152.198817,Private room,FALSE,TRUE,2,FALSE,0,0,9,85,1,1.184200142,0.795137395,483.5029772,10.71222281,1170.111059,25.4938813,12.49437,41.90976
288.2659622,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,85,2,2.630391422,1.397358475,895.4478395,19.83904386,2708.604281,59.01391624,12.47084,41.89769
155.7057022,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,80,1,7.576842,0.29379032,154.048543,3.413013763,381.4165183,8.310140621,12.41138,41.90751
322.633437,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,90,1,2.775270972,1.584266826,725.4799817,16.07333062,1997.881207,43.52898467,12.46934,41.89643
172.7725434,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,93,1,1.257112384,0.48773025,287.0539214,6.359806887,757.4433666,16.50285341,12.51587,41.90582
194.5152316,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,95,1,4.300296358,0.718951107,339.7028554,7.52626736,849.2303742,18.50266963,12.454,41.915
182.3580296,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,94,2,3.518262073,0.279411461,318.3054279,7.052197868,912.4564905,19.88021332,12.48158,41.87322
178.6173521,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,98,2,0.544697559,0.198083426,536.1091195,11.87773521,1164.013478,25.36102981,12.503,41.896
115.2596264,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,2.57207052,0.379545434,215.9741535,4.785003117,609.5445548,13.2804971,12.53052,41.89139
130.2223365,Entire home/apt,FALSE,FALSE,5,TRUE,1,0,10,96,1,5.061312176,1.480126273,220.2369665,4.87944763,619.5256848,13.49796171,12.46481,41.86491
93.28314591,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,2.467464868,1.613780101,311.7649788,6.907291318,793.3363047,17.28487345,12.49181,41.92167
235.1950997,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,99,1,2.59503962,1.221586576,935.9538904,20.73647337,2347.807939,51.15303923,12.471,41.9
149.8608936,Private room,FALSE,TRUE,3,TRUE,0,0,10,98,1,4.15406584,1.504338948,266.2989571,5.899971451,666.1948263,14.51476908,12.464,41.925
215.3227503,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,94,1,2.665799279,1.408285809,855.2697138,18.94887967,2496.14998,54.38505243,12.47037,41.89792
426.6710308,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,95,2,1.47182284,0.51793157,569.3878197,12.61503957,1355.326433,29.52927498,12.48819,41.90895
132.56026,Private room,FALSE,TRUE,2,FALSE,0,1,9,88,1,0.878900541,0.643683447,453.4785568,10.04701846,1268.930207,27.64691079,12.49816,41.90817
206.4386412,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,2,2.472308154,0.454446059,252.9262747,5.603693744,692.6365101,15.09086923,12.52,41.883
171.837374,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,9,97,1,3.470096782,0.441532005,570.3531714,12.63642736,1432.215721,31.20450601,12.461,41.906
138.4050686,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,97,1,2.517321761,0.28675581,280.5014299,6.214633534,724.9365178,15.79460804,12.51285,41.87964
138.1712763,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,99,0,2.357334163,0.205119603,234.1231062,5.187101211,666.2416619,14.51578952,12.52647,41.88979
186.0987071,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,90,1,2.64195055,0.864295705,238.5944634,5.286166112,644.0688069,14.0326968,12.50549,41.92453
218.8296355,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,88,1,2.60995224,1.233685672,910.5477214,20.17358844,2391.427262,52.10339846,12.47082,41.9
242.2088701,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.340370655,0.275766495,204.5194391,4.531218841,598.3332787,13.03623059,12.52569,41.87643
161.5505108,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,93,1,4.073253408,1.336149643,306.1948451,6.783882536,847.0073619,18.45423558,12.46619,41.876
149.8608936,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,95,1,4.099389817,1.071520923,300.8032665,6.664429723,753.1724671,16.40980087,12.46,41.92
299.7217871,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,2,20,0,2.260623101,0.546626151,657.1595075,14.55966022,1619.307237,35.28077628,12.47646,41.90743
504.9914666,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,96,1,0.952975474,0.259320051,789.1280849,17.48348256,1748.424689,38.09393232,12.492,41.897
248.9888481,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,80,0,2.359601177,0.373290382,597.3818625,13.23526,1871.744168,40.78076458,12.4762,41.90939
230.5192528,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,97,2,3.510067299,0.265740518,328.0549181,7.268202146,1025.989061,22.3538126,12.48,41.874
133.4954294,Private room,FALSE,TRUE,3,FALSE,1,0,10,93,1,1.459595359,0.985201143,377.4091005,8.361665936,971.0813707,21.15750723,12.49904,41.91379
76.21630468,Private room,FALSE,TRUE,2,FALSE,1,0,10,90,1,2.621268049,0.50836134,230.1158314,5.09831826,637.1789998,13.88258462,12.52503,41.88453
114.0906647,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,8,83,2,8.06513513,2.161744311,135.9968276,3.013070006,335.4389685,7.308401351,12.41075,41.92537
184.4621607,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,87,1,1.004515128,0.094221637,846.9592364,18.76475736,1712.818662,37.31816337,12.49261,41.8954
115.2596264,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,0.590633716,0.212461628,662.7585834,14.68371023,1593.482765,34.71812369,12.49517,41.90031
115.2596264,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,0.614673487,0.388366161,677.9637936,15.0205884,1525.814557,33.24379758,12.49544,41.89869
112.9217029,Private room,FALSE,TRUE,2,FALSE,1,0,10,94,1,3.879550581,1.020580299,718.1684395,15.91134016,1139.786266,24.83317763,12.45551,41.90018
177.6821827,Private room,FALSE,TRUE,3,FALSE,1,0,10,100,1,4.965732537,1.203654075,222.2474815,4.92399148,625.6156953,13.63064826,12.46833,41.86405
196.151778,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.605520496,1.247289186,246.3324801,5.457605303,675.7578987,14.72312523,12.46842,41.86801
110.8175718,Entire home/apt,FALSE,FALSE,3,TRUE,0,0,10,97,1,5.566332352,0.213680251,123.1702681,2.728891894,369.2556839,8.045185541,12.56447,41.88218
172.7725434,Private room,FALSE,TRUE,2,FALSE,1,0,10,80,1,3.670144275,0.387156455,171.4990381,3.799637219,557.3677739,12.14369163,12.52302,41.93004
184.4621607,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,1,4.145783303,0.483655783,381.0990392,8.443418163,956.5209272,20.84027049,12.455,41.913
189.1380076,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,96,1,5.495511309,1.420061958,231.6830672,5.133041064,561.7974332,12.24020316,12.44076,41.91925
368.6905291,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,80,1,1.496608984,0.555373671,1758.544611,38.96133547,2076.980315,45.25236234,12.48423,41.9003
201.7627943,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,2.930594185,1.913146082,605.0852891,13.40593283,1942.098151,42.3136072,12.4686,41.89287
154.5367405,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,2.397954974,0.065313205,280.7520545,6.220186233,752.7960191,16.40159898,12.51472,41.8814
138.4050686,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,4.459033214,0.76505616,337.4247395,7.475794692,810.9587443,17.66882366,12.45159,41.91426
115.2596264,Private room,FALSE,TRUE,2,FALSE,0,1,9,89,1,4.432584587,0.408244578,504.2140329,11.17108543,868.0179086,18.91200443,12.449,41.904
337.8299394,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,2.217496892,0.651292159,797.2877312,17.66426314,1759.081899,38.32612707,12.47584,41.90392
149.8608936,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,8,87,1,4.528707505,0.153843525,424.4167959,9.403142267,866.4700178,18.87827964,12.44866,41.90858
236.1302691,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,100,1,3.004203343,0.520250638,556.4935284,12.32936083,1439.731896,31.36826523,12.46696,41.90691
236.3640614,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,90,2,3.655469022,0.479372186,281.0560066,6.226920425,757.7838825,16.51027242,12.487,41.87
247.586094,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,3.44227495,0.26596825,345.2784204,7.649796473,1116.318312,24.32186784,12.47916,41.87513
124.3775279,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,92,1,5.32308796,0.208674993,198.6167586,4.400442338,536.8605072,11.69688803,12.48066,41.85575
207.6076029,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,5.490433002,2.783791096,215.0565052,4.764672214,595.8209103,12.98149218,12.44927,41.87128
257.1715802,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,95,1,3.927263087,0.136538494,517.3429756,11.46196298,1251.273086,27.26220496,12.45621,41.90906
243.1440395,Entire home/apt,FALSE,FALSE,2,TRUE,0,1,10,95,1,0.572344523,0.386609755,683.8675667,15.15138912,1299.057202,28.30330494,12.5,41.896
242.2088701,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,97,1,1.009032884,0.57017739,401.8299749,8.902721234,1119.252138,24.38578879,12.5005,41.90986
115.2596264,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,1.389816902,0.247722683,460.9568923,10.2127043,969.7639008,21.12880276,12.50523,41.88856
94.45210764,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,6.19179759,0.255299555,211.6326397,4.688814953,547.1641548,11.92137952,12.42764,41.90075
100.2969163,Private room,FALSE,TRUE,2,TRUE,0,1,10,98,1,3.28463727,0.522356002,181.2669084,4.016048716,506.443892,11.03418378,12.54,41.892
293.8769785,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,97,1,1.324664885,0.390039198,608.6031972,13.48387364,1465.11506,31.92130281,12.48889,41.9074
195.9179856,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.26401034,0.342302073,380.1938304,8.423362861,1030.463939,22.45130934,12.47877,41.8773
195.9179856,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.308519669,0.424618685,375.320737,8.315397316,1071.425896,23.343771,12.47771,41.8774
195.9179856,Private room,FALSE,TRUE,2,FALSE,0,1,10,97,1,3.364187956,0.54769431,373.5958181,8.277180973,1105.677691,24.09003452,12.47623,41.87765
101.2320857,Private room,FALSE,TRUE,3,FALSE,1,0,9,89,1,2.662893329,1.774549363,286.7361577,6.352766691,720.8797865,15.7062217,12.49213,41.92362
517.3824609,Entire home/apt,FALSE,FALSE,5,TRUE,0,1,9,92,2,1.956099142,0.281459202,836.8262158,18.5402558,1942.679974,42.32628371,12.47963,41.90583
348.350595,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,95,1,2.132536415,0.413347259,687.465975,15.23111345,1605.282331,34.97520759,12.47816,41.90756
97.72520048,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,2.631839157,1.707265157,293.0688056,6.493069314,734.2852402,15.99829402,12.49157,41.92318
196.151778,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,91,1,1.092632631,1.025681009,310.0925275,6.870237418,851.2539288,18.54675798,12.51537,41.90008
161.5505108,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.689329816,0.526988504,456.6843015,10.11804316,1038.821291,22.63339577,12.48419,41.88077
242.2088701,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,87,1,2.41829301,1.00549006,959.6536021,21.26155099,2071.79887,45.13947123,12.47311,41.90114
282.1873612,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,93,3,3.605811478,0.585571382,674.3099726,14.93963638,1538.350769,33.51693123,12.459,41.904
193.5800622,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,8,80,1,4.373980431,1.012325861,259.2648321,5.744127293,708.6739631,15.44028642,12.47151,41.86889
161.5505108,Private room,FALSE,TRUE,3,TRUE,1,0,9,93,1,3.858309269,0.239795326,614.6523539,13.61789539,1391.178046,30.31039463,12.45655,41.90727
187.7352535,Private room,FALSE,TRUE,4,FALSE,1,0,10,100,1,4.018076199,1.59731565,325.6667417,7.215291039,873.9435446,19.04110966,12.46359,41.8791
230.5192528,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.600800542,0.695582743,600.0537743,13.29445739,1461.770642,31.84843605,12.472,41.907
147.5229701,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,86,1,4.638036393,1.153685922,242.0530237,5.362792049,670.6105183,14.6109763,12.46945,41.86707
124.6113202,Private room,FALSE,TRUE,2,TRUE,1,0,10,94,1,4.274875791,0.943895074,434.331083,9.622797693,889.3135596,19.375985,12.451,41.897
124.3775279,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,4.606289637,2.285003255,221.1843344,4.900436985,567.1155738,12.35607254,12.46577,41.93213
174.1752975,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,94,0,4.014286914,0.344155876,408.0973018,9.04157664,1057.873502,23.04849723,12.45625,41.91206
178.6173521,Private room,FALSE,TRUE,4,FALSE,0,0,10,80,1,2.08343732,0.051232186,231.0130674,5.118196923,677.5775257,14.76277049,12.52099,41.91335
76.21630468,Private room,FALSE,TRUE,4,FALSE,1,0,8,88,1,3.876755188,0.58363012,174.1917604,3.859295674,498.3969511,10.85886046,12.51409,41.93463
253.664695,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,9,100,1,1.976074674,0.277308016,781.259212,17.30914419,2012.201581,43.84099087,12.47958,41.90632
190.073177,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,10,97,2,5.161238051,0.459917714,140.132021,3.104687049,412.4156757,8.985537058,12.54492,41.86708
102.6348397,Private room,FALSE,TRUE,2,FALSE,0,1,9,87,1,2.75586132,0.284664615,208.9930203,4.630333018,631.7154656,13.76354746,12.53149,41.88912
149.8608936,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.06205382,1.281732744,305.8360859,6.775934068,880.8448134,19.19147156,12.46684,41.87563
149.8608936,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,4.016070164,0.717508262,157.9514517,3.499484435,464.7007939,10.12470294,12.529,41.931
156.8746639,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,4.016089252,0.717511664,157.9509175,3.4994726,464.6998599,10.12468259,12.529,41.931
242.2088701,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,100,2,3.95332574,0.195499015,179.8569362,3.984810155,549.7328096,11.97734428,12.52968,41.87178
182.3580296,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,83,1,0.602754078,0.453657572,460.9103198,10.21167247,1267.65087,27.61903715,12.50008,41.90605
345.7788792,Private room,FALSE,TRUE,2,FALSE,1,0,9,70,1,7.812610923,0.601696262,147.1202285,3.259513885,361.518657,7.876614496,12.40883,41.90959
274.4722138,Entire home/apt,FALSE,FALSE,6,FALSE,0,0,9,93,2,5.464248159,2.672510406,214.0028786,4.741328648,602.4398217,13.1257022,12.451,41.87
242.2088701,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,4.247799467,1.329312258,283.6880467,6.285234439,809.7722573,17.64297299,12.46654,41.87348
207.6076029,Private room,FALSE,TRUE,4,FALSE,0,1,9,86,1,0.518835961,0.424198007,466.2972028,10.33102125,1259.356877,27.43833116,12.50052,41.90536
184.4621607,Private room,FALSE,TRUE,3,FALSE,0,1,9,96,1,0.508021868,0.383227942,503.6838775,11.1593396,1565.978925,34.11888174,12.49916,41.90482
172.7725434,Private room,FALSE,TRUE,2,FALSE,0,1,10,87,1,0.440156963,0.347719541,476.0294018,10.54664243,1320.893947,28.77907464,12.50074,41.90467
155.4719098,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,92,2,4.162872909,0.423528736,659.1878397,14.60459882,1193.915631,26.01252518,12.453,41.908
161.5505108,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,3.285571399,0.632600129,312.9250089,6.9329923,767.1303986,16.71391034,12.489,41.873
117.3637575,Private room,FALSE,TRUE,2,FALSE,0,1,9,84,1,2.941065356,1.437020703,562.5657043,12.46389258,2031.097356,44.25268397,12.47175,41.88739
92.11418418,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.882855369,2.090413921,244.9401659,5.426757963,668.2055833,14.5585786,12.4575,41.87234
190.073177,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,94,1,3.522104396,0.628505029,213.9948273,4.741150267,579.7257226,12.63081709,12.51731,41.87123
115.4934187,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,4.034642099,0.687758244,350.3057816,7.761179889,863.0176499,18.80306092,12.45768,41.91539
172.7725434,Private room,FALSE,TRUE,3,FALSE,1,0,10,90,1,3.994940418,1.139442799,307.4693019,6.812118693,872.2567757,19.00435906,12.46857,41.87518
228.4151217,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,95,1,2.545091946,1.120909861,889.3907654,19.7048467,1983.297068,43.21123165,12.47158,41.90097
126.7154513,Private room,FALSE,TRUE,2,TRUE,1,0,9,95,1,9.177405614,0.832365843,104.9180701,2.324506355,282.6362698,6.157958646,12.45968,41.82463
167.1615271,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,93,1,4.624823841,0.725586568,326.7081077,7.238362964,766.4355841,16.69877201,12.44931,41.91389
218.8296355,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,8,86,2,1.007976117,0.173841574,827.4822281,18.33323561,1736.323422,37.83027507,12.492,41.896
178.6173521,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,89,1,3.514396227,0.346542262,196.254998,4.348116486,575.5692732,12.54025814,12.52725,41.87534
231.6882145,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,96,1,2.6109568,0.663595281,292.9883047,6.491285779,720.1556219,15.69044391,12.50859,41.87785
239.6371543,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,94,2,3.871973489,0.20607595,594.4827154,13.17102811,1330.076573,28.97914177,12.45648,41.90765
244.3130012,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,94,1,1.227748352,0.268946475,998.0389883,22.11199624,1702.715363,37.09803698,12.49066,41.894
242.2088701,Private room,FALSE,TRUE,3,FALSE,0,1,10,87,1,1.124520442,0.099160276,774.3320163,17.1556691,1670.130758,36.3880975,12.489,41.903
136.0671452,Private room,FALSE,TRUE,3,FALSE,0,1,10,93,1,1.252419851,0.653219945,347.3327875,7.695311888,949.369175,20.68445116,12.50374,41.91209
170.6684123,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,4.825309131,0.281442131,361.7746976,8.015278809,777.7130233,16.94448005,12.44455,41.90625
299.7217871,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,96,1,2.663778345,0.17374679,475.4587405,10.53399918,1118.664813,24.3729924,12.47437,41.91276
264.8867276,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,1,2.736837262,0.289178103,474.2225864,10.50661164,1126.820242,24.55067942,12.47303,41.9123
309.0734809,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,9,93,1,2.768884533,1.534717295,746.4211885,16.53729234,2077.14365,45.25592101,12.46926,41.89714
145.1850466,Private room,FALSE,TRUE,3,TRUE,0,1,10,100,1,2.956191086,0.745565965,189.6379734,4.201513372,528.3974049,11.51249757,12.53689,41.90707
172.7725434,Private room,FALSE,TRUE,4,TRUE,0,1,10,97,1,3.033009844,0.840972408,186.9421341,4.141785857,516.4372289,11.25191435,12.53795,41.90671
218.8296355,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,99,2,4.847285577,1.204513208,228.6683837,5.066249414,651.4336139,14.19315808,12.469,41.865
163.8884343,Private room,FALSE,TRUE,2,FALSE,0,1,10,92,1,0.946529984,0.64693854,486.6773863,10.78255325,1241.703525,27.05370745,12.496,41.908
193.5800622,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,8,80,1,5.433251645,2.667656637,216.2003639,4.790014909,603.4554655,13.14783062,12.45089,41.87055
276.5763449,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,97,1,1.021634186,0.507574875,677.3638332,15.00729602,1190.452764,25.9370777,12.499,41.892
293.8769785,Entire home/apt,FALSE,FALSE,3,TRUE,1,0,10,99,1,2.684309267,1.354623026,843.1276591,18.67986707,2419.316444,52.71103607,12.47,41.899
184.2283684,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,1,4.307994509,0.296102269,594.7653866,13.17729081,965.7220901,21.04074151,12.45095,41.90682
270.9653286,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,93,1,1.608512363,0.265227408,978.344239,21.67565034,1855.725952,40.43176651,12.48335,41.90409
291.7728474,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,92,0,2.253665872,1.122486293,1376.934837,30.50660175,2221.832522,48.40834052,12.47535,41.89808
247.8198864,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,94,2,2.118273622,1.06793267,831.0755865,18.41284806,1818.732274,39.62576402,12.479,41.893
168.3304889,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,96,1,2.585888752,1.008296611,603.2640285,13.36558199,1714.988462,37.36543804,12.47705,41.88718
221.4013513,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,2,4.4832142,0.232348051,428.8220834,9.500743364,887.90684,19.34533599,12.44935,41.90907
138.4050686,Private room,FALSE,TRUE,2,FALSE,1,0,8,87,1,2.834674851,0.490626351,201.7976922,4.470917333,561.1338337,12.22574493,12.52096,41.92222
90.01005307,Private room,FALSE,TRUE,2,FALSE,0,1,9,89,1,0.726220763,0.233962773,445.9801432,9.880887786,1043.223367,22.72930633,12.50676,41.89527
115.2596264,Private room,FALSE,TRUE,2,TRUE,0,1,10,95,1,3.287974389,0.242918727,207.7950598,4.60379167,600.2454942,13.07789313,12.5249,41.87659
